id,horario_trabalho,biorritmo,nivel_escolaridade,gosta_ler,lugar_animado,gosta_cinema,animal_estimacao,cozinha,esporte,dieta_especial,fumador,recebe_visitas,organizada_relaxada,musica_tipo,musica_alto,plano_perfeito,instrumento
861,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
862,manha,madrugador,superior,sim,sim,sim,sim,pedir,sim,sim,nao,nao,organizada,sertanejo,nao,casa,nao
863,manha,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
864,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
865,manha,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,sair,nao
866,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
867,manha,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
868,noite,noturno,medio,nao,sim,sim,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
869,manha,noturno,superior,nao,sim,nao,nao,cozinhar,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
870,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,nao,casa,nao
871,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,funk,sim,sair,sim
872,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,sim,organizada,rock,sim,casa,nao
873,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,nao,relaxada,classica,sim,casa,sim
874,manha,noturno,superior,sim,sim,sim,sim,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
875,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
876,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,nao,nao,sim,relaxada,funk,sim,sair,nao
877,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,sim,sim,nao,sim,relaxada,classica,nao,sair,sim
878,noite,madrugador,superior,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,sertanejo,nao,sair,nao
879,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,funk,nao,casa,nao
880,noite,noturno,superior,nao,sim,sim,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
881,noite,noturno,superior,nao,sim,sim,sim,pedir,nao,sim,sim,sim,organizada,classica,sim,casa,sim
882,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
883,noite,madrugador,medio,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
884,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
885,manha,noturno,medio,nao,sim,nao,sim,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
886,noite,madrugador,superior,sim,nao,nao,sim,pedir,sim,sim,sim,sim,organizada,funk,nao,sair,sim
887,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,sim,casa,nao
888,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
889,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
890,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
891,noite,noturno,medio,nao,nao,nao,nao,cozinhar,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
892,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
893,noite,noturno,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,nao
894,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
895,manha,madrugador,superior,nao,sim,sim,nao,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,nao
896,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,sim
897,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,sim,nao,organizada,rock,nao,sair,nao
898,manha,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
899,noite,noturno,fundamental,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
900,manha,noturno,medio,nao,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
901,noite,noturno,medio,sim,nao,sim,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
902,noite,madrugador,fundamental,sim,sim,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,sair,sim
903,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,sim
904,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,nao
905,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,sim,sim,relaxada,classica,sim,casa,nao
906,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
907,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,classica,nao,sair,sim
908,manha,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
909,manha,noturno,fundamental,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
910,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,casa,sim
911,manha,madrugador,medio,sim,sim,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,sair,nao
912,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
913,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
914,manha,noturno,fundamental,nao,nao,sim,sim,cozinhar,sim,sim,nao,sim,organizada,rock,nao,sair,nao
915,noite,noturno,medio,nao,sim,sim,sim,pedir,nao,sim,nao,sim,relaxada,funk,sim,sair,sim
916,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
917,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
918,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,nao,organizada,sertanejo,sim,sair,sim
919,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,nao
920,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
921,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
922,noite,noturno,superior,sim,sim,nao,nao,cozinhar,sim,sim,nao,nao,relaxada,classica,sim,sair,sim
923,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,sair,nao
924,noite,noturno,superior,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
925,noite,noturno,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
926,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
927,manha,noturno,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,funk,nao,sair,sim
928,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
929,manha,madrugador,medio,sim,nao,sim,nao,pedir,nao,nao,nao,nao,relaxada,rock,nao,sair,nao
930,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,nao
931,manha,madrugador,medio,sim,nao,nao,nao,cozinhar,nao,nao,sim,nao,organizada,classica,nao,casa,nao
932,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
933,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
934,noite,madrugador,medio,nao,nao,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,nao
935,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,classica,sim,casa,nao
936,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
937,manha,madrugador,superior,sim,sim,nao,sim,cozinhar,nao,nao,nao,nao,organizada,classica,sim,casa,sim
938,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
939,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
940,manha,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
941,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,organizada,classica,sim,sair,sim
942,manha,madrugador,superior,sim,sim,sim,sim,pedir,sim,nao,nao,nao,relaxada,funk,nao,casa,nao
943,noite,noturno,medio,sim,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
944,noite,madrugador,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
945,manha,noturno,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,sim
946,noite,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
947,manha,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,nao,casa,sim
948,manha,noturno,fundamental,sim,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,sim
949,noite,madrugador,fundamental,sim,sim,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,rock,sim,casa,nao
950,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
951,manha,noturno,medio,nao,nao,sim,nao,pedir,sim,sim,sim,nao,relaxada,funk,sim,sair,nao
952,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,sim,nao,sim,organizada,classica,sim,sair,sim
953,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,nao
954,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
955,manha,madrugador,superior,sim,sim,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,nao
956,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
957,noite,noturno,fundamental,nao,sim,nao,sim,pedir,sim,sim,sim,nao,relaxada,rock,sim,sair,sim
958,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,sair,nao
959,noite,madrugador,superior,sim,sim,nao,nao,pedir,nao,nao,nao,sim,organizada,funk,nao,sair,sim
960,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
961,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
962,noite,noturno,medio,nao,nao,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,nao
963,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,sertanejo,nao,casa,nao
964,noite,madrugador,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
965,noite,noturno,superior,sim,sim,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
966,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,sim,casa,nao
967,noite,madrugador,fundamental,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
968,manha,madrugador,superior,nao,nao,nao,sim,cozinhar,sim,sim,nao,nao,organizada,sertanejo,nao,casa,sim
969,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,casa,sim
970,noite,noturno,medio,nao,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
971,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,nao,sim,relaxada,funk,sim,sair,sim
972,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
973,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
974,noite,madrugador,medio,nao,sim,sim,nao,cozinhar,sim,nao,sim,nao,relaxada,funk,sim,casa,sim
975,noite,noturno,fundamental,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
976,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
977,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,organizada,sertanejo,sim,casa,sim
978,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,rock,nao,casa,sim
979,noite,noturno,medio,sim,sim,nao,sim,pedir,nao,nao,nao,sim,relaxada,funk,nao,sair,nao
980,noite,madrugador,superior,sim,sim,nao,nao,cozinhar,sim,sim,sim,sim,organizada,classica,nao,sair,sim
981,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
982,manha,noturno,superior,sim,sim,sim,sim,cozinhar,nao,sim,nao,sim,relaxada,sertanejo,nao,casa,nao
983,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,rock,sim,casa,nao
984,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,nao
985,noite,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,sim
986,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,sim,casa,nao
987,noite,madrugador,superior,nao,nao,sim,sim,pedir,sim,nao,sim,sim,relaxada,rock,sim,casa,nao
988,manha,noturno,superior,nao,nao,nao,sim,cozinhar,sim,nao,nao,sim,organizada,classica,sim,sair,sim
989,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,sim,organizada,sertanejo,nao,casa,nao
990,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
991,noite,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,sim,sim,nao,organizada,rock,nao,casa,nao
992,noite,noturno,superior,nao,nao,sim,nao,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
993,noite,noturno,superior,nao,sim,sim,nao,cozinhar,sim,sim,nao,sim,organizada,sertanejo,sim,sair,sim
994,manha,madrugador,superior,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
995,manha,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
996,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,funk,nao,casa,nao
997,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
998,noite,madrugador,medio,sim,nao,nao,nao,pedir,sim,nao,sim,nao,organizada,funk,sim,casa,sim
999,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,sair,nao
1000,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
1001,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,sim,nao,sim,relaxada,sertanejo,nao,casa,nao
1002,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,nao
1003,manha,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
1004,noite,noturno,superior,nao,sim,nao,sim,cozinhar,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
1005,manha,madrugador,superior,sim,nao,sim,sim,pedir,sim,nao,sim,nao,organizada,sertanejo,nao,sair,nao
1006,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,sim,sim,sim,organizada,rock,nao,sair,nao
1007,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,nao
1008,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,nao,sair,sim
1009,noite,noturno,medio,nao,nao,nao,nao,pedir,nao,nao,nao,sim,relaxada,funk,sim,sair,nao
1010,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,casa,sim
1011,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
1012,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
1013,manha,madrugador,fundamental,sim,sim,nao,sim,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,nao
1014,noite,noturno,superior,nao,nao,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,rock,sim,sair,sim
1015,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
1016,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,rock,sim,sair,nao
1017,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,sim,casa,nao
1018,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
1019,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
1020,manha,madrugador,superior,nao,sim,nao,sim,pedir,sim,nao,sim,sim,organizada,classica,sim,sair,sim
1021,noite,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
1022,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
1023,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
1024,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
1025,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,nao,nao,relaxada,classica,sim,sair,sim
1026,noite,noturno,superior,nao,sim,sim,nao,cozinhar,sim,nao,sim,sim,relaxada,classica,sim,casa,sim
1027,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
1028,manha,noturno,fundamental,sim,nao,nao,sim,cozinhar,sim,nao,sim,nao,organizada,rock,nao,casa,nao
1029,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,relaxada,rock,nao,casa,nao
1030,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,organizada,funk,nao,casa,nao
1031,manha,madrugador,superior,sim,nao,nao,nao,cozinhar,nao,sim,nao,nao,organizada,sertanejo,sim,casa,nao
1032,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,sim
1033,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,nao,sim,relaxada,funk,sim,sair,sim
1034,manha,noturno,superior,sim,nao,nao,sim,pedir,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
1035,noite,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
1036,noite,noturno,medio,nao,nao,sim,nao,pedir,sim,nao,nao,nao,relaxada,classica,sim,sair,sim
1037,manha,noturno,superior,sim,nao,nao,sim,pedir,nao,sim,nao,sim,organizada,rock,nao,casa,nao
1038,noite,madrugador,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,nao
1039,noite,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,sim,sim,organizada,classica,nao,sair,sim
1040,noite,madrugador,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
1041,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,nao,nao,sim,organizada,funk,sim,casa,sim
1042,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,nao,sair,sim
1043,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,classica,nao,sair,nao
1044,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,sim,sim,nao,organizada,rock,nao,casa,nao
1045,manha,noturno,superior,nao,sim,nao,nao,cozinhar,sim,sim,nao,sim,relaxada,classica,sim,casa,sim
1046,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,sim,nao,nao,relaxada,rock,sim,casa,nao
1047,manha,madrugador,fundamental,sim,nao,nao,sim,pedir,sim,sim,nao,sim,organizada,rock,nao,sair,nao
1048,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,sair,sim
1049,noite,madrugador,medio,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
1050,noite,noturno,medio,sim,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
1051,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
1052,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
1053,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
1054,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,funk,nao,casa,sim
1055,noite,madrugador,superior,nao,nao,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
1056,noite,noturno,medio,sim,nao,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,nao,sair,sim
1057,manha,noturno,medio,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,sim
1058,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
1059,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,casa,sim
1060,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,casa,nao
1061,manha,madrugador,superior,nao,nao,sim,sim,pedir,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
1062,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,sair,nao
1063,noite,noturno,medio,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
1064,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,casa,sim
1065,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
1066,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,nao
1067,manha,noturno,fundamental,nao,sim,sim,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
1068,noite,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,sim,casa,nao
1069,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,sim,sair,nao
1070,noite,noturno,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
1071,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,rock,sim,sair,sim
1072,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,funk,sim,casa,sim
1073,noite,madrugador,superior,sim,sim,sim,sim,cozinhar,sim,sim,sim,sim,organizada,classica,sim,sair,sim
1074,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
1075,noite,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,relaxada,classica,nao,casa,nao
1076,manha,madrugador,superior,sim,nao,sim,nao,pedir,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
1077,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,classica,nao,sair,nao
1078,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,nao,nao,sim,relaxada,funk,sim,sair,sim
1079,manha,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,rock,nao,casa,nao
1080,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,nao,sim,sim,organizada,classica,sim,sair,sim
1081,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,nao
1082,noite,madrugador,superior,sim,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,sim
1083,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,nao,sair,nao
1084,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
1085,noite,noturno,superior,nao,nao,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,sim,casa,sim
1086,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,nao,casa,sim
