id,horario_trabalho,biorritmo,nivel_escolaridade,gosta_ler,lugar_animado,gosta_cinema,animal_estimacao,cozinha,esporte,dieta_especial,fumador,recebe_visitas,organizada_relaxada,musica_tipo,musica_alto,plano_perfeito,instrumento
3124,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,nao,sim,nao,relaxada,funk,sim,sair,sim
3125,noite,madrugador,fundamental,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,sertanejo,sim,sair,sim
3126,noite,madrugador,superior,sim,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3127,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3128,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,sim
3129,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
3130,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,nao,sim,nao,relaxada,funk,sim,sair,sim
3131,noite,noturno,medio,sim,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
3132,noite,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,sim,nao,sim,organizada,rock,nao,sair,nao
3133,noite,noturno,medio,nao,nao,sim,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
3134,noite,madrugador,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,casa,sim
3135,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
3136,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,classica,sim,sair,sim
3137,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
3138,manha,noturno,medio,sim,sim,sim,sim,pedir,sim,sim,nao,nao,organizada,funk,sim,sair,sim
3139,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,nao,nao,sim,relaxada,funk,nao,sair,sim
3140,manha,noturno,fundamental,nao,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,sim,casa,nao
3141,manha,madrugador,medio,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,sim
3142,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3143,manha,madrugador,superior,nao,sim,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3144,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,sertanejo,sim,sair,sim
3145,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
3146,noite,noturno,superior,sim,sim,sim,nao,cozinhar,sim,sim,sim,sim,organizada,classica,sim,casa,sim
3147,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,sim,nao,nao,relaxada,rock,sim,casa,nao
3148,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3149,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3150,noite,noturno,medio,sim,nao,nao,nao,cozinhar,nao,sim,nao,nao,relaxada,funk,nao,sair,sim
3151,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,classica,sim,sair,nao
3152,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,sim,sim,nao,nao,relaxada,rock,nao,casa,nao
3153,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
3154,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,sim
3155,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
3156,noite,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,relaxada,funk,nao,casa,nao
3157,manha,madrugador,fundamental,nao,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
3158,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,rock,sim,casa,sim
3159,manha,noturno,fundamental,nao,nao,sim,nao,pedir,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
3160,manha,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
3161,manha,madrugador,fundamental,nao,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,sim,sair,nao
3162,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
3163,manha,madrugador,medio,sim,nao,sim,sim,pedir,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
3164,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
3165,manha,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,sim,casa,nao
3166,noite,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,sim,nao,sim,organizada,rock,nao,casa,nao
3167,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
3168,noite,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,rock,nao,sair,sim
3169,manha,madrugador,superior,nao,nao,sim,sim,pedir,sim,sim,nao,sim,organizada,sertanejo,nao,casa,nao
3170,manha,noturno,fundamental,nao,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
3171,manha,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,nao
3172,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,nao
3173,noite,noturno,superior,sim,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
3174,manha,noturno,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,nao
3175,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,sim,nao,sim,relaxada,sertanejo,sim,casa,nao
3176,manha,madrugador,superior,nao,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3177,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,nao
3178,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,sim,sim,organizada,sertanejo,nao,casa,nao
3179,manha,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
3180,manha,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,sair,nao
3181,noite,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
3182,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,funk,sim,sair,sim
3183,noite,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3184,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,sim,sim,nao,organizada,rock,sim,sair,sim
3185,manha,madrugador,medio,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,rock,sim,casa,nao
3186,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,nao,sim,sim,relaxada,funk,nao,sair,sim
3187,noite,noturno,superior,nao,sim,nao,sim,cozinhar,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
3188,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3189,manha,noturno,medio,nao,sim,nao,sim,pedir,sim,sim,nao,nao,relaxada,funk,sim,sair,sim
3190,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,sim,organizada,rock,nao,casa,sim
3191,noite,noturno,medio,sim,sim,nao,nao,cozinhar,sim,nao,sim,sim,relaxada,funk,sim,casa,sim
3192,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,sair,sim
3193,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,rock,sim,sair,nao
3194,noite,noturno,superior,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,nao,casa,sim
3195,noite,noturno,medio,sim,sim,nao,nao,pedir,nao,sim,nao,sim,organizada,funk,sim,sair,sim
3196,noite,noturno,medio,sim,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
3197,manha,madrugador,fundamental,nao,nao,sim,sim,cozinhar,sim,sim,nao,nao,organizada,rock,nao,sair,nao
3198,noite,noturno,superior,nao,sim,nao,sim,cozinhar,sim,sim,sim,sim,organizada,classica,sim,sair,sim
3199,noite,madrugador,superior,nao,nao,nao,sim,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
3200,manha,madrugador,superior,nao,nao,nao,nao,pedir,nao,sim,sim,sim,organizada,funk,sim,sair,sim
3201,noite,noturno,medio,sim,nao,sim,sim,pedir,nao,nao,sim,sim,organizada,funk,sim,sair,sim
3202,noite,madrugador,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
3203,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
3204,noite,noturno,superior,sim,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
3205,noite,noturno,medio,nao,nao,nao,sim,pedir,sim,sim,sim,nao,relaxada,sertanejo,sim,casa,sim
3206,manha,madrugador,superior,sim,nao,sim,nao,pedir,nao,sim,nao,nao,relaxada,sertanejo,nao,casa,nao
3207,noite,noturno,superior,nao,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
3208,manha,madrugador,fundamental,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3209,manha,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,sair,nao
3210,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
3211,manha,noturno,superior,nao,sim,sim,nao,pedir,sim,nao,sim,sim,organizada,classica,sim,sair,sim
3212,manha,noturno,superior,sim,sim,sim,nao,pedir,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
3213,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,nao,organizada,funk,sim,casa,sim
3214,noite,madrugador,fundamental,sim,nao,sim,sim,pedir,sim,sim,nao,nao,organizada,rock,nao,casa,nao
3215,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,sim,nao,sim,nao,organizada,classica,sim,casa,sim
3216,manha,noturno,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
3217,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,sim,nao,sim,organizada,sertanejo,nao,sair,nao
3218,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
3219,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3220,manha,noturno,medio,nao,sim,sim,nao,cozinhar,nao,nao,nao,sim,relaxada,funk,sim,casa,nao
3221,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
3222,manha,madrugador,superior,nao,nao,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3223,noite,noturno,medio,nao,nao,sim,sim,cozinhar,sim,sim,sim,nao,organizada,rock,nao,casa,nao
3224,noite,madrugador,fundamental,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,sair,nao
3225,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,sertanejo,nao,casa,nao
3226,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
3227,manha,noturno,superior,nao,sim,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,sair,nao
3228,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,classica,nao,sair,nao
3229,manha,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,nao,sair,sim
3230,noite,noturno,superior,nao,sim,nao,sim,pedir,nao,sim,sim,nao,relaxada,classica,sim,casa,sim
3231,noite,noturno,superior,sim,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3232,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
3233,manha,madrugador,fundamental,sim,sim,nao,sim,cozinhar,nao,nao,nao,nao,organizada,rock,sim,casa,nao
3234,noite,noturno,medio,nao,sim,nao,nao,cozinhar,sim,sim,nao,sim,relaxada,sertanejo,sim,sair,sim
3235,manha,noturno,superior,nao,nao,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
3236,manha,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3237,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,classica,sim,casa,nao
3238,manha,madrugador,fundamental,nao,sim,sim,nao,cozinhar,nao,sim,nao,sim,relaxada,rock,nao,casa,nao
3239,noite,noturno,superior,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,classica,nao,sair,sim
3240,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3241,noite,madrugador,fundamental,nao,nao,sim,sim,cozinhar,sim,sim,sim,nao,organizada,rock,nao,casa,nao
3242,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,classica,sim,sair,sim
3243,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,nao,relaxada,funk,sim,casa,sim
3244,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,nao,nao,relaxada,classica,sim,sair,nao
3245,noite,madrugador,fundamental,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,casa,sim
3246,manha,madrugador,superior,sim,nao,nao,nao,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3247,noite,noturno,medio,sim,nao,nao,nao,pedir,nao,nao,nao,sim,relaxada,funk,sim,sair,sim
3248,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,nao,sim,nao,organizada,sertanejo,nao,casa,nao
3249,noite,noturno,medio,sim,sim,nao,sim,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
3250,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
3251,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
3252,noite,noturno,medio,nao,sim,nao,sim,pedir,nao,sim,sim,nao,relaxada,funk,nao,casa,nao
3253,noite,noturno,superior,nao,sim,sim,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,casa,sim
3254,manha,madrugador,superior,nao,nao,sim,sim,pedir,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,nao
3255,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,classica,sim,casa,sim
3256,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,nao
3257,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,nao,nao,nao,organizada,funk,nao,casa,nao
3258,noite,noturno,superior,nao,sim,nao,sim,cozinhar,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
3259,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3260,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
3261,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,sair,nao
3262,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,nao
3263,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,sim,nao,sim,organizada,rock,nao,sair,nao
3264,noite,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,sim,nao,nao,organizada,sertanejo,nao,casa,nao
3265,noite,madrugador,fundamental,sim,sim,sim,nao,cozinhar,sim,sim,sim,nao,organizada,rock,nao,sair,nao
3266,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,sim,nao,relaxada,rock,nao,casa,nao
3267,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,sim,sair,sim
3268,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3269,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,nao,relaxada,sertanejo,sim,sair,nao
3270,manha,madrugador,medio,nao,nao,sim,sim,cozinhar,nao,sim,nao,sim,organizada,rock,nao,casa,nao
3271,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,nao,sim,sim,relaxada,funk,sim,sair,sim
3272,manha,noturno,medio,nao,sim,nao,nao,cozinhar,nao,nao,nao,sim,relaxada,funk,nao,casa,sim
3273,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,nao,sim,relaxada,funk,nao,sair,sim
3274,manha,madrugador,fundamental,sim,nao,sim,nao,pedir,nao,nao,nao,nao,organizada,rock,nao,casa,nao
3275,noite,noturno,superior,sim,nao,sim,sim,pedir,sim,nao,sim,nao,organizada,sertanejo,sim,sair,nao
3276,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,sim
3277,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,rock,nao,casa,nao
3278,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,rock,nao,casa,nao
3279,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,sertanejo,nao,sair,nao
3280,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,organizada,funk,sim,sair,sim
3281,noite,noturno,superior,nao,sim,nao,nao,pedir,sim,nao,sim,sim,relaxada,classica,sim,sair,sim
3282,noite,noturno,superior,sim,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,sim,casa,nao
3283,noite,madrugador,superior,sim,sim,sim,sim,pedir,nao,nao,nao,nao,organizada,sertanejo,nao,sair,nao
3284,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,nao,sim,nao,nao,organizada,funk,nao,casa,sim
3285,noite,madrugador,medio,nao,nao,nao,sim,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
3286,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,sim,nao,sim,organizada,rock,nao,casa,nao
3287,noite,noturno,medio,nao,sim,nao,sim,pedir,sim,sim,sim,nao,organizada,classica,sim,sair,sim
3288,noite,noturno,superior,sim,nao,nao,sim,pedir,nao,sim,sim,sim,organizada,funk,sim,sair,sim
3289,manha,madrugador,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,classica,nao,sair,nao
3290,noite,noturno,medio,sim,sim,sim,sim,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
3291,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,sim,nao,sim,relaxada,rock,nao,casa,nao
3292,manha,madrugador,fundamental,nao,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,rock,sim,sair,nao
3293,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,sim,sim,relaxada,classica,nao,casa,sim
3294,manha,madrugador,fundamental,sim,sim,sim,sim,pedir,nao,sim,nao,sim,relaxada,rock,nao,casa,nao
3295,manha,noturno,medio,sim,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,sair,sim
3296,manha,madrugador,medio,sim,nao,sim,nao,pedir,nao,nao,nao,sim,organizada,funk,nao,casa,nao
3297,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,nao,nao,sim,nao,organizada,rock,nao,casa,nao
3298,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3299,noite,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3300,noite,madrugador,medio,sim,nao,sim,nao,cozinhar,nao,sim,nao,sim,organizada,funk,nao,sair,sim
3301,noite,madrugador,medio,nao,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,nao
3302,noite,noturno,superior,nao,nao,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3303,noite,noturno,medio,nao,sim,nao,nao,cozinhar,nao,sim,sim,sim,relaxada,sertanejo,sim,sair,sim
3304,noite,noturno,medio,nao,sim,nao,nao,cozinhar,sim,nao,nao,sim,relaxada,funk,sim,casa,nao
3305,noite,noturno,superior,nao,nao,sim,sim,cozinhar,sim,nao,nao,nao,relaxada,sertanejo,nao,casa,nao
3306,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,sim,nao,relaxada,rock,sim,sair,sim
3307,noite,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,sertanejo,nao,casa,nao
3308,noite,noturno,medio,nao,sim,nao,nao,pedir,nao,sim,sim,sim,relaxada,funk,sim,casa,sim
3309,noite,noturno,superior,sim,sim,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,classica,nao,sair,sim
3310,noite,noturno,medio,sim,sim,sim,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,sim
3311,manha,madrugador,fundamental,sim,nao,sim,nao,cozinhar,sim,nao,nao,nao,organizada,rock,nao,casa,nao
3312,manha,madrugador,superior,nao,nao,nao,nao,cozinhar,sim,sim,sim,sim,relaxada,funk,nao,sair,sim
3313,noite,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,funk,sim,casa,nao
3314,manha,madrugador,superior,nao,nao,sim,nao,pedir,sim,nao,nao,sim,organizada,rock,nao,casa,sim
3315,manha,madrugador,superior,sim,nao,nao,sim,pedir,nao,sim,sim,nao,relaxada,sertanejo,nao,casa,nao
3316,noite,noturno,medio,nao,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3317,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,organizada,sertanejo,nao,casa,nao
3318,manha,madrugador,fundamental,sim,nao,sim,sim,pedir,nao,nao,nao,sim,organizada,rock,nao,casa,nao
3319,manha,noturno,medio,nao,nao,nao,nao,pedir,sim,sim,sim,sim,organizada,classica,nao,sair,sim
3320,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,nao,casa,nao
3321,noite,noturno,medio,sim,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,sim,casa,nao
3322,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,sim,nao,nao,organizada,classica,nao,casa,nao
3323,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,nao,sair,sim
3324,manha,noturno,superior,nao,sim,nao,nao,pedir,sim,sim,sim,sim,relaxada,classica,sim,sair,sim
3325,noite,madrugador,superior,nao,nao,sim,sim,cozinhar,nao,nao,nao,sim,relaxada,sertanejo,sim,casa,nao
3326,noite,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,organizada,sertanejo,sim,casa,sim
3327,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,nao,nao,nao,organizada,sertanejo,nao,casa,sim
3328,manha,madrugador,superior,nao,nao,sim,sim,pedir,sim,sim,nao,nao,organizada,sertanejo,nao,sair,nao
3329,manha,madrugador,superior,sim,nao,nao,sim,cozinhar,sim,nao,nao,sim,organizada,sertanejo,nao,casa,nao
3330,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,relaxada,rock,nao,casa,sim
3331,manha,noturno,medio,nao,sim,sim,nao,pedir,nao,nao,sim,sim,relaxada,funk,sim,sair,nao
3332,manha,madrugador,superior,sim,sim,sim,sim,pedir,nao,nao,nao,sim,organizada,sertanejo,nao,sair,nao
3333,noite,noturno,superior,nao,sim,nao,sim,pedir,nao,sim,sim,sim,relaxada,classica,sim,sair,sim
3334,noite,noturno,medio,sim,nao,nao,nao,cozinhar,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
3335,manha,madrugador,superior,sim,nao,sim,nao,cozinhar,nao,nao,nao,sim,organizada,funk,sim,casa,nao
3336,manha,madrugador,fundamental,sim,sim,sim,sim,cozinhar,sim,sim,sim,nao,organizada,rock,sim,casa,nao
3337,noite,madrugador,superior,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,nao
3338,manha,madrugador,superior,sim,nao,sim,sim,cozinhar,nao,nao,sim,nao,relaxada,sertanejo,nao,casa,sim
3339,manha,madrugador,superior,sim,nao,sim,sim,pedir,nao,nao,nao,sim,relaxada,sertanejo,nao,casa,nao
3340,manha,noturno,fundamental,sim,nao,sim,sim,cozinhar,nao,nao,nao,nao,organizada,rock,nao,sair,nao
3341,noite,noturno,medio,sim,sim,sim,nao,cozinhar,sim,nao,nao,sim,relaxada,funk,sim,casa,sim
3342,noite,madrugador,medio,nao,sim,nao,sim,pedir,sim,sim,sim,sim,organizada,funk,sim,sair,sim
3343,noite,noturno,superior,sim,sim,nao,nao,pedir,nao,sim,sim,nao,relaxada,sertanejo,sim,sair,sim
3344,noite,noturno,superior,nao,sim,nao,sim,pedir,sim,sim,nao,sim,relaxada,classica,sim,sair,sim
3345,noite,noturno,medio,sim,sim,sim,nao,pedir,sim,sim,sim,sim,relaxada,funk,sim,casa,sim
3346,manha,madrugador,medio,sim,nao,nao,nao,pedir,sim,nao,nao,sim,organizada,rock,sim,casa,nao
3347,manha,madrugador,fundamental,sim,nao,sim,sim,cozinhar,sim,nao,sim,nao,organizada,sertanejo,nao,casa,nao
3348,noite,noturno,medio,nao,sim,nao,nao,pedir,sim,sim,nao,sim,relaxada,funk,sim,sair,sim
3349,noite,noturno,superior,nao,sim,sim,sim,pedir,sim,nao,sim,sim,relaxada,rock,sim,sair,sim
